base_L2@1s,base_L2@2s,base_L2@3s,base_avgL2@1s,base_avgL2@2s,base_avgL2@3s,base_coll@1s,base_coll@2s,base_coll@3s,base_cumColl@1s,base_cumColl@2s,base_cumColl@3s,base_meanColl@1s,base_meanColl@2s,base_meanColl@3s,base_status,command,got_L2@1s,got_L2@2s,got_L2@3s,got_avgL2@1s,got_avgL2@2s,got_avgL2@3s,got_beats_base,got_cand_cmd,got_cand_kin,got_cand_total,got_cand_vals,got_candidate_spread,got_coll@1s,got_coll@2s,got_coll@3s,got_cumColl@1s,got_cumColl@2s,got_cumColl@3s,got_meanColl@1s,got_meanColl@2s,got_meanColl@3s,got_minADE_C,got_n_candidates,got_oracle_L2@1s,got_oracle_L2@2s,got_oracle_L2@3s,got_oracle_avgL2@1s,got_oracle_avgL2@2s,got_oracle_avgL2@3s,got_pred,got_selection_gap_L2@1s,got_selection_gap_L2@2s,got_selection_gap_L2@3s,got_selection_gap_avgL2@1s,got_selection_gap_avgL2@2s,got_selection_gap_avgL2@3s,got_selection_rank,got_selection_top1,got_status,got_worst_candidate,mean_coll@1s,mean_coll@2s,mean_coll@3s,mean_cumColl@1s,mean_cumColl@2s,mean_cumColl@3s,mean_meanColl@1s,mean_meanColl@2s,mean_meanColl@3s,sample_token,scene,seed
1.5674,3.0369,7.2445,1.1299,1.9366,3.3816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.5674,3.8851,7.2445,1.1299,2.2199,3.5705,False,"[-1.2402, -1.2402, -0.9791, -0.9138, -2.0235, -1.1749, -1.0444, -0.9138]","[-25.1318, -465.8605, -6480.4978, -7020.4894, -27087.344, -111397.3158, -167173.1042, -994001.227]","[4.2129, 4.0399, -1006476.8269, -1007016.6469, -1027083.6731, -1111393.4733, -1167169.4333, -1993997.3844]","[3.57, 3.593, 3.785, 3.917, 5.229, 5.004, 11.643, 12.065]",3.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5705,8.0,1.5674,3.8851,7.2445,1.1299,2.2199,3.5705,"[[3.4, -0.131], [6.541, -0.261], [9.968, -0.522], [13.108, -1.175], [16.249, -1.958], [19.961, -2.48]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,12.0645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dad9942ea8f1409985140f500c69c88e,scene-0929,44
1.4941,3.2982,5.0713,1.1769,1.9598,2.7679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.4941,3.2982,6.1911,1.1769,1.9598,3.0469,False,"[-1.2402, -1.2402, -2.8721, -2.4804, -3.8512, -1.1749, -3.0026, -0.8486]","[-36.3677, -295.5529, -776.3272, -3076.4405, -11826.3986, -126847.7433, -130510.5906, -143575.2158]","[4.4473, 4.4396, 2.8545, -1003073.6405, -1011823.5986, -1126844.9397, -1130507.7869, -1143572.4158]","[3.047, 3.239, 3.9, 3.871, 3.714, 5.393, 5.073, 9.028]",1.8202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0469,8.0,1.4941,3.2982,6.1911,1.1769,1.9598,3.0469,"[[3.686, -0.131], [7.398, -0.261], [11.11, -0.783], [15.107, -1.436], [18.819, -1.958], [23.387, -2.48]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,9.0279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633856fa1c53411c931b7503a188521d,scene-0929,44
0.1875,2.2374,3.601,0.367,1.0752,1.7959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.099,2.2374,4.4575,0.18,0.839,1.7811,True,"[-0.0, -0.0, -0.3264, -0.0653, -0.0653, -0.5222, -0.5222, -8.2899]","[-104.6521, -176.662, -86.9398, -1542.5978, -2020.7734, -6129.7011, -9852.1201, -13409.1456]","[3.7472, 3.7057, 3.6291, -1001540.1848, -1002018.3341, -1006127.2618, -1009849.7072, -1013406.7326]","[1.781, 1.843, 2.453, 1.369, 1.688, 2.615, 2.899, 5.834]",1.3299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3694,8.0,0.1875,2.2374,3.6038,0.367,0.9325,1.3694,"[[1.402, 0.0], [2.829, 0.0], [4.542, 0.0], [6.541, 0.0], [7.398, 0.0], [9.111, 0.0]]",-0.0885,0.0,0.8537,-0.187,-0.0935,0.4117,2.0,0.0,ok,5.8342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4cf5a8b9ae7140e79b98c583ee502999,scene-0929,44
2.2986,4.3728,6.7181,1.9423,2.9213,3.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.2986,4.3728,6.1029,1.9423,2.9213,3.8285,True,"[-0.1305, -0.1305, -1.6971, -1.2402, -8.2899, -0.4569, -5.5484, -0.0653]","[-44.2478, -92.4202, -1590.7124, -4912.0141, -6161.9254, -27476.703, -48758.2615, -247362.7637]","[3.6975, 3.6814, -1001588.2811, -1004909.5674, -1006159.4788, -1027474.2717, -1048755.8148, -1247360.3324]","[3.829, 3.495, 3.845, 4.592, 5.829, 6.493, 5.315, 14.656]",3.4148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4954,8.0,1.442,4.3728,6.1029,0.943,2.4216,3.4954,"[[2.829, 0.0], [4.828, 0.0], [7.398, 0.0], [9.968, 0.131], [12.537, 0.131], [15.393, 0.261]]",0.8566,0.0,0.0,0.9993,0.4997,0.3331,1.0,0.0,ok,14.6563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cfb661d2947841ad8d6d18a0bb169d80,scene-0929,44
0.4468,0.7231,0.298,0.4974,0.4917,0.4852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,left,0.3482,0.7231,0.298,0.3334,0.4375,0.5188,False,"[1.2402, 1.2402, 2.2846, 3.1985, 8.2899, -5.0914, -8.2899, 8.2899]","[-282.1089, -704.303, -1314.829, -1673.4839, -42493.5085, -118116.8603, -141428.2351, -228965.1215]","[2.2564, -1000703.1287, -1001313.3666, -1001672.3096, -1042492.0462, -1118115.398, -1141427.0608, -1228963.9472]","[0.519, 1.086, 1.12, 4.027, 3.858, 4.868, 6.548, 6.785]",2.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5188,8.0,0.3482,0.7231,0.298,0.3334,0.4375,0.5188,"[[1.973, 0.0], [4.828, 0.522], [6.827, 0.522], [9.968, 1.697], [13.108, 2.48], [15.393, 2.48]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,6.7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e57fa7124f6741e697b1841bc023a90f,scene-0930,44
0.1374,1.7679,4.2963,0.0897,0.7173,1.5635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.1374,1.7679,4.2963,0.0897,0.7173,1.7533,False,"[-0.0, -0.0, -1.0444, -1.1749, -0.1305, -0.0, -0.0653, -0.0]","[-43.012, -15.9913, -191.092, -2643.2436, -5082.9422, -7708.8723, -8498.6434, -178511.6996]","[3.7537, 3.749, 1.5266, -1002640.5743, -1005080.2678, -1007706.203, -1008495.9742, -1178509.0252]","[1.753, 1.897, 1.892, 1.897, 1.657, 1.638, 2.165, 10.091]",2.7324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6379,8.0,0.1374,2.3383,4.2963,0.0897,0.9321,1.6379,"[[1.973, 0.0], [3.686, 0.0], [5.113, 0.0], [6.541, 0.0], [7.398, 0.0], [9.111, 0.0]]",0.0,-0.5704,0.0,0.0,-0.2148,0.1153,2.0,0.0,ok,10.0912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0e9f5667298748c4af70e09079465060,scene-0930,44
0.3368,0.8367,0.4739,0.3426,0.6189,0.7791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.0848,0.5503,1.3156,0.6427,0.6391,0.9328,False,"[-0.3916, -0.4569, -0.3264, -0.3916, -0.3264, -0.1958, -2.5457, -0.3916]","[-1304.2326, -651.2823, -331.8434, -101.7042, -1920.9324, -3907.0011, -4212.2412, -106454.6185]","[3.2158, 3.145, 3.0821, 2.9991, -1001918.4327, -1003904.7528, -1004209.9929, -1106452.1188]","[0.933, 0.677, 0.904, 0.971, 1.132, 1.11, 1.557, 3.8]",0.9426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6769,8.0,0.0848,0.5503,1.0546,0.6427,0.6391,0.6769,"[[2.258, 0.0], [6.827, -0.131], [9.682, 0.261], [13.394, -0.131], [14.25, -0.653], [17.391, -0.783]]",0.0,0.0,0.2609,0.0,0.0,0.2559,2.0,0.0,ok,3.7996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ff93d6dd1c0e4c569ee4bbc0c965c7f2,scene-0930,44
1.3278,2.5743,2.8338,0.9804,1.6049,1.9295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,right,1.0866,2.5694,2.8338,0.5836,1.4053,1.7923,True,"[0.9791, 0.9791, 0.7833, 1.2402, 1.6319, -8.2899, -8.2899, 1.6319]","[-117.4339, -621.1316, -2547.3672, -13330.3744, -17016.0301, -18021.3599, -18178.2538, -30835.6021]","[4.2132, 3.4392, -1002545.6349, -1013327.9181, -1017013.5737, -1018019.6276, -1018176.5215, -1030833.1457]","[1.792, 2.401, 3.443, 2.608, 3.112, 6.656, 5.618, 3.952]",1.5576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7923,8.0,1.0866,2.5694,2.8338,0.5836,1.4053,1.7923,"[[1.687, 0.0], [4.257, -0.522], [6.827, -0.522], [9.396, -0.914], [11.11, -1.305], [13.679, -1.958]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,6.6557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45cd8c6a4f8c4de8b7b47db174692dda,scene-0930,44
1.2198,1.4688,4.8172,0.8881,1.2249,2.2794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,right,1.2198,1.4688,4.8172,0.8881,1.0936,2.1919,True,"[1.5666, 2.6763, 1.5666, 2.9374, 4.047, 1.9582, -8.2899, 2.8068]","[-190.4659, -1870.066, -4172.9868, -9665.3094, -14061.2115, -15988.2483, -22112.0287, -130594.3528]","[3.6959, -1001867.1868, -1004170.1076, -1009662.4302, -1014058.2344, -1015985.2712, -1022109.1494, -1130591.3757]","[2.192, 2.263, 2.248, 2.21, 2.602, 3.962, 4.336, 4.285]",0.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1919,8.0,1.2198,1.4688,4.8172,0.8881,1.0936,2.1919,"[[1.973, 0.0], [3.971, -0.261], [6.541, -0.783], [8.54, -1.567], [9.111, -1.828], [10.539, -3.133]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,4.3362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b139c133286247d48093bba9151920b2,scene-0931,44
0.4362,0.8593,0.9517,0.3715,0.5443,0.6432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,right,0.4657,0.8593,0.9517,0.277,0.476,0.5976,True,"[0.7833, 0.718, 0.5875, 0.7833, 0.8486, 0.6527, 0.7833, 0.3264]","[-683.4052, -1428.116, -1488.3506, -5620.0603, -6138.8574, -6521.2362, -11819.7133, -387564.6033]","[3.0207, -1001423.7088, -1001486.3659, -1005615.6531, -1006134.4503, -1006519.2515, -1011815.3061, -1387562.6186]","[0.598, 2.243, 1.333, 1.586, 2.064, 3.419, 3.595, 11.673]",3.2971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5976,8.0,0.4657,0.8593,0.9517,0.277,0.476,0.5976,"[[2.544, 0.0], [5.399, -0.261], [6.827, -0.392], [9.968, -0.522], [11.11, -0.914], [13.679, -1.567]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,11.6731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ff16d788ac4244e98f9bf8097cf6267c,scene-0931,44
3.3235,6.928,10.7147,2.6106,4.157,5.8361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,3.3235,6.3633,10.7147,2.6106,4.0158,5.742,True,"[-1.2402, -1.2402, -2.2193, -1.1749, -0.5875, -6.7886, -8.2899, -0.3916]","[-137.0149, -180.499, -3810.549, -5562.3629, -10518.1429, -14438.2383, -37260.2439, -50842.8804]","[5.1288, 5.1254, -1003806.8168, -1005558.6318, -1010514.4108, -1014434.5071, -1037256.5118, -1050839.1492]","[5.742, 5.552, 5.571, 6.052, 7.832, 7.889, 9.394, 4.913]",1.4586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9131,8.0,3.039,6.3633,0.9763,2.0421,3.7315,4.9131,"[[2.829, 0.131], [5.399, 0.261], [7.683, 0.522], [10.539, 1.044], [12.823, 1.697], [16.82, 2.48]]",0.2845,0.0,9.7384,0.5686,0.2843,0.8289,3.0,0.0,ok,9.3939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e9c58a877bde42e68c0a4850cd93c6ca,scene-0931,44
1.5537,3.1756,5.7278,1.0428,1.875,2.8651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.2081,2.4505,5.2039,0.2631,1.3039,2.3971,True,"[-0.8486, -0.8486, -0.0, -1.6319, -0.8486, -1.436, -1.5666, -2.611]","[-986.5917, -3405.6553, -5228.414, -27212.1141, -11127.6857, -11336.8431, -14749.1783, -47908.3353]","[4.0342, -1003403.1228, -1005225.8815, -1027209.5816, -2012639.6217, -2012848.7791, -2016261.1143, -2049420.2713]","[2.397, 2.748, 2.564, 3.48, 2.864, 2.483, 3.746, 3.97]",0.5726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3971,8.0,0.2081,2.4505,5.2039,0.2631,1.3039,2.3971,"[[1.402, -0.261], [2.258, 0.0], [5.113, -0.522], [5.685, 0.522], [7.398, 1.044], [8.54, 1.697]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,3.9702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aa08bd8260bd4cb5a342c2efb1afde0a,scene-0931,44
0.9881,3.2535,4.5061,0.9562,1.922,2.7799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.4042,3.2535,5.9759,1.5225,2.2051,3.3548,False,"[-0.1305, -0.2611, -0.2611, -0.3264, -0.5875, -0.7833, -0.5222, -0.3264]","[-513.449, -167.1975, -429.8835, -383.9042, -530.071, -137.1506, -787.8419, -2972.6814]","[2.9454, 2.7142, 2.3882, 2.1144, 0.6607, 0.1339, -1000786.5068, -1002971.3236]","[3.355, 2.78, 2.969, 3.729, 3.106, 2.587, 2.767, 3.73]",0.4101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.587,8.0,0.9881,3.2535,3.9115,0.9562,1.922,2.587,"[[3.4, 0.0], [7.969, -0.131], [10.539, -0.131], [14.25, -0.261], [19.104, -0.392], [22.245, -0.261]]",1.4161,0.0,2.0643,0.5663,0.2832,0.7678,5.0,0.0,ok,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b2a93b022374432d917cc7db15ca023a,scene-0962,44
0.9212,0.9775,2.1648,0.559,0.9219,1.3255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.9212,1.3742,2.1648,0.559,0.9208,1.2885,True,"[-1.2402, -1.2402, -1.6971, -1.2402, -0.8486, -0.4569, -8.2899, -0.0653]","[-240.5579, -239.4197, -556.4162, -2214.9653, -2367.5442, -2951.345, -36889.88, -92588.6902]","[3.1768, 3.034, 2.8385, -1002212.7457, -1002365.1817, -1002948.9825, -1036887.6603, -1092586.3277]","[1.289, 1.178, 1.249, 1.366, 1.419, 1.779, 5.219, 4.208]",1.4751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1784,8.0,0.9212,1.4054,2.1648,0.559,0.7556,1.1784,"[[2.829, -0.131], [5.113, -0.261], [7.969, -0.914], [10.539, -0.522], [13.108, -1.567], [15.964, -2.48]]",0.0,-0.0312,0.0,0.0,0.1652,0.1101,2.0,0.0,ok,5.2194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,af7ce8da343b4de19950c66b15ece116,scene-0962,44
0.8728,0.7174,1.6593,0.6583,0.6485,0.9318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,left,0.8728,0.7174,1.6593,0.6583,0.6485,0.9318,False,"[3.3943, 3.3943, 8.2899, 8.2899, 3.5248, -7.6372, -8.2899]","[-242.3045, -323.0094, -10625.7833, -24536.2494, -44317.2355, -141017.0518, -248296.1257]","[2.3009, 2.2945, -1010624.5396, -1024535.0112, -1044315.9918, -1141015.8137, -1248294.882]","[0.932, 0.912, 2.729, 4.148, 2.898, 6.163, 7.696]",2.3675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9121,7.0,0.3344,0.7174,1.6593,0.5992,0.6189,0.9121,"[[1.973, 0.131], [3.971, 0.653], [6.541, 1.697], [8.54, 3.003], [10.539, 3.786], [11.966, 6.789]]",0.5383,0.0,0.0,0.059,0.0295,0.0197,1.0,0.0,ok,7.6962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b402f8066efb4e34b7007a1d81aba25e,scene-0962,44
1.1485,0.4295,1.8339,0.7159,0.7965,1.1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.1485,1.8562,1.8339,0.7159,1.1532,1.4164,False,"[-0.0653, -0.2611, -0.0653, -0.0653, -0.0653, -0.7833, -0.0653, -0.0653]","[-4.9836, -709.6434, -1049.8104, -2660.7295, -4801.2963, -7532.9709, -17932.6228, -1073975.8969]","[3.2576, 2.4263, -1001047.4298, -1002658.3489, -1004798.9125, -1007530.5903, -1017930.239, -2073973.5131]","[1.416, 0.85, 1.377, 1.232, 1.874, 1.438, 2.259, 10.917]",3.1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8502,8.0,1.1485,0.7496,0.9346,0.7159,0.8761,0.8502,"[[3.4, 0.0], [6.541, 0.0], [9.682, 0.0], [12.823, -0.131], [16.249, -0.131], [19.961, -0.131]]",0.0,1.1066,0.8993,0.0,0.2771,0.5662,3.0,0.0,ok,10.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01ac1c5f06994c82be7cc5498a41eab1,scene-0962,44
1.0854,1.131,1.448,0.6323,1.0515,1.2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.368,1.5848,1.8465,0.9146,1.0469,1.203,True,"[-0.3916, -0.3916, -0.6527, -0.0653, -1.5013, -0.3264, -0.6527, -0.0653]","[-451.873, -363.4923, -389.3287, -792.2289, -886.5703, -4235.6863, -5920.3901, -225840.22]","[3.0869, 3.0153, 2.4809, -1000789.8773, -1000884.2186, -1004233.3346, -1005917.9656, -1225837.7954]","[1.203, 1.109, 1.323, 2.916, 1.486, 1.459, 1.547, 5.432]",1.3802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1089,8.0,1.0854,1.5848,1.8465,0.6323,0.9058,1.1089,"[[2.544, 0.0], [4.828, 0.0], [8.54, 0.131], [10.539, 0.261], [13.679, 0.131], [15.964, 0.783]]",0.2826,0.0,0.0,0.2824,0.1412,0.0941,1.0,0.0,ok,5.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637fc435f95f4bc1b72f09811f2d78d2,scene-0963,44
0.3222,0.4957,0.3075,0.3617,0.3902,0.4613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.05,0.4957,0.3075,0.1103,0.2644,0.3775,True,"[-0.0, -0.0, -0.0653, -0.0653, -0.0653, -0.1305, -0.0, -0.0]","[-28.3776, -30.0167, -15.454, -17.8758, -315.7404, -256.0554, -739.8976, -6748.6841]","[2.856, 2.8541, 1.425, 1.4228, 1.2872, -1000254.5534, -1000738.3945, -1006747.1822]","[0.378, 0.461, 0.331, 0.357, 0.702, 1.178, 0.817, 1.67]",0.4456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3306,8.0,0.05,0.4957,0.7477,0.1103,0.2644,0.3306,"[[1.687, 0.0], [2.829, 0.0], [3.686, 0.0], [4.542, 0.0], [5.113, 0.0], [6.541, 0.0]]",0.0,0.0,-0.4403,0.0,0.0,0.0469,2.0,0.0,ok,1.6704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cea42507a76141998b455b4fed199c35,scene-0963,44
1.1342,1.4466,2.6274,0.9003,1.1052,1.6246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.1342,2.2935,2.0585,0.9003,1.3193,1.6725,False,"[-0.0653, -0.0653, -0.0653, -0.1305, -2.0888, -0.2611, -0.0, -0.0653]","[-125.5791, -382.282, -182.4242, -89.8455, -2670.9871, -5077.0889, -14029.1794, -29288.1696]","[5.9585, 5.932, 2.9398, 2.851, -1002669.1149, -1005072.2039, -1014024.2944, -1029286.2974]","[1.673, 2.242, 1.53, 2.48, 3.047, 2.729, 2.01, 4.153]",0.7918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5298,8.0,1.1342,1.4466,2.0585,0.9003,1.1052,1.5298,"[[1.116, 0.0], [2.544, 0.0], [3.686, -0.131], [5.97, 0.0], [7.398, -0.131], [7.683, -0.131]]",0.0,0.8469,0.0,0.0,0.2141,0.1427,1.0,0.0,ok,4.1532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f500fa5dbede4e3ba3c8c523748d5110,scene-0963,44
0.3711,1.227,2.9176,0.2417,0.7279,1.3606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.3711,1.227,2.9176,0.2417,0.7279,1.3606,False,"[-0.0653, -0.0653, -0.0653, -0.1305, -0.5222, -0.0653, -0.3264, -0.1958]","[-139.5859, -136.0782, -155.5953, -297.651, -95.4537, -5108.8022, -14184.2874, -29164.2214]","[4.1767, 3.8309, 3.8289, 3.7414, 1.246, -1005106.3174, -1014181.8026, -1029161.3904]","[1.361, 1.774, 1.63, 0.941, 1.355, 2.916, 4.249, 3.077]",1.0595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941,8.0,0.3711,1.227,0.6606,0.2417,0.7279,0.941,"[[1.116, 0.0], [2.258, 0.0], [3.686, 0.0], [3.971, 0.0], [5.113, -0.131], [5.685, -0.131]]",0.0,0.0,2.257,0.0,0.0,0.4196,2.0,0.0,ok,4.2494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3fafefe85e5741469e3539c361ec55ad,scene-0963,44
2.6372,6.8786,11.3388,2.0419,3.9252,5.7315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.6372,6.8786,11.909,2.0419,3.9252,6.0164,False,"[-0.0653, -0.0653, -0.0653, -0.3264, -0.1305, -0.0653, -0.0653, -0.0]","[-177.1601, -420.7169, -165.8795, -189.833, -2171.4792, -4163.3482, -9385.8113, -158047.0955]","[3.8482, 3.8435, 1.5861, 1.0195, -1002170.6669, -1004162.536, -1009382.7368, -1158046.2833]","[6.016, 5.923, 6.111, 6.977, 6.109, 5.018, 6.023, 13.724]",2.5935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0177,8.0,3.4896,6.8786,9.3441,2.3255,4.067,5.0177,"[[3.686, 0.0], [6.541, 0.0], [10.539, -0.131], [14.25, -0.131], [17.391, -0.131], [21.96, -0.131]]",-0.8524,0.0,2.5649,-0.2836,-0.1418,0.9987,2.0,0.0,ok,13.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b5cbf927fe0d47c39a9c1d1b05279c55,scene-0966,44
8.5042,18.0583,24.8539,6.3667,11.1791,15.1211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,8.5042,16.9162,25.9959,6.3667,10.8936,15.2165,False,"[-0.0, -0.0653, -0.0653, -0.0653, -0.1958, -0.0, -0.0653, -0.2611]","[-696.6498, -122.7291, -630.8932, -803.2181, -411.9242, -3720.8449, -4980.1769, -29127.8067]","[3.7288, 3.0381, 2.9766, 2.9579, 1.4816, -1003718.6258, -1004977.9578, -1029125.5875]","[15.216, 14.931, 14.74, 14.885, 14.741, 14.931, 16.977, 24.211]",3.0581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7404,8.0,8.5042,16.9162,23.7118,6.3667,10.8936,14.7404,"[[4.257, 0.0], [8.54, 0.0], [13.965, -0.131], [17.106, -0.131], [22.245, 0.261], [27.099, 0.0]]",0.0,0.0,2.2841,0.0,0.0,0.4761,5.0,0.0,ok,24.2107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fbbdca28bed1419a87dd2f0b1ced635f,scene-0966,44
5.5781,9.5208,14.4766,4.3321,6.6439,8.9751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.5781,10.3756,14.4766,4.3321,6.8576,9.1176,False,"[-0.3264, -0.3264, -0.6527, -0.5222, -0.6527, -0.1958, -0.3916, -0.2611]","[-41.9975, -35.2004, -1478.0536, -3187.7741, -7370.8084, -18453.4817, -30941.2747, -336605.2247]","[3.8776, 3.8645, -1001475.1965, -1003184.9039, -1007367.9382, -1018450.6245, -1030938.4175, -1336602.3545]","[9.118, 9.118, 10.548, 13.073, 8.04, 10.73, 10.823, 23.242]",4.5377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0395,8.0,5.5781,10.3756,13.4064,4.3321,6.8576,8.0395,"[[4.828, 0.0], [9.682, -0.131], [15.107, -0.131], [19.961, -0.261], [24.815, -0.261], [29.669, -0.653]]",0.0,0.0,1.0702,0.0,0.0,1.0781,2.0,0.0,ok,23.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24e19e8837cc4653a68f6869cad091c5,scene-0966,44
